g	nindividual	cost	p(0)	p(1)	p(2)	p(3)	p(4)	p(5)	
54	2813	1.00734e-06	11.5131	0.880887	0.947591	19.7755	0.102457	11.2988
54	2898	1.18755e-06	11.4384	0.902895	0.93011	19.1072	0.101251	11.3547
54	2874	1.20431e-06	11.4395	0.899727	0.934638	19.1393	0.102568	7.42245
54	2885	1.46194e-06	11.4675	0.797835	0.946716	19.4097	0.0968989	6.8947
54	2900	2.19288e-06	11.1653	0.87764	0.976327	19.3194	0.0968842	11.4313
54	2828	2.28755e-06	11.5974	0.888105	0.936244	19.086	0.102206	7.43596
55	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
55	2949	6.32872e-09	11.4044	0.888512	0.965437	19.8291	0.10222	11.6797
55	2908	7.9512e-09	11.316	0.887445	0.958626	19.6409	0.102126	11.6522
55	2807	8.55368e-09	11.3877	0.896028	0.960413	19.583	0.102766	11.4081
55	2835	1.18468e-08	11.3467	0.906225	0.960365	19.6599	0.10335	11.5866
55	2574	1.44719e-08	11.402	0.880358	0.96244	19.6972	0.102048	11.479
55	2489	1.47542e-08	11.3664	0.882395	0.957241	19.5903	0.101385	11.5688
55	2866	1.85852e-08	11.4353	0.827487	0.966025	19.5684	0.0952907	11.5163
55	2930	2.8132e-08	11.3877	0.890097	0.959306	19.1688	0.101966	10.1947
55	2805	2.81894e-08	11.2661	0.889221	0.955162	19.5527	0.10239	11.4723
55	2935	2.91321e-08	11.3657	0.895989	0.953019	19.6889	0.101535	32.427
55	2508	6.33033e-08	11.3887	0.897933	0.964398	19.4923	0.101922	11.6299
55	2905	6.55237e-08	11.3727	0.890164	0.953224	19.6358	0.100924	11.4255
55	2751	6.57369e-08	11.3582	0.872629	0.95828	19.6588	0.102692	11.7529
55	2722	6.74747e-08	11.4591	0.876023	0.965417	19.7539	0.102414	11.3855
55	2924	7.77037e-08	11.4086	0.900382	0.95726	19.8692	0.101726	11.6402
55	2947	8.04374e-08	11.5035	0.857014	0.970808	19.8366	0.100694	11.5468
55	2912	8.3841e-08	11.3283	0.901351	0.961357	19.5922	0.101647	11.5843
55	2948	8.64298e-08	11.5117	0.888052	0.973117	19.754	0.102026	6.85011
55	2896	9.35637e-08	11.3116	0.893247	0.966908	19.7724	0.101575	6.95984
55	2894	1.12905e-07	11.5092	0.883312	0.96493	19.5766	0.10172	11.5574
55	2787	1.27e-07	11.3219	0.875133	0.950664	19.5924	0.0956898	11.6641
55	2688	1.42329e-07	11.4934	0.888683	0.961051	19.5304	0.101929	11.3725
55	2875	1.53274e-07	11.2688	0.886426	0.949404	19.5417	0.0967444	11.5701
55	2943	1.59037e-07	11.4752	0.879208	0.960918	19.6092	0.102561	11.3039
55	2575	1.71431e-07	11.4674	0.891625	0.955507	19.3615	0.10112	11.6533
55	2808	1.72263e-07	11.4004	0.893834	0.949852	19.4639	0.101899	11.6824
55	2763	1.84594e-07	11.4266	0.878508	0.956011	19.7297	0.096015	11.6955
55	2940	2.12604e-07	11.2536	0.835188	0.963815	19.6305	0.0957155	11.6701
55	2950	2.23863e-07	11.5564	0.889938	0.966737	19.3719	0.101783	7.36863
55	2920	2.34926e-07	11.4088	0.873187	0.95085	19.2955	0.0970175	6.63735
55	2661	2.35626e-07	11.4114	0.87731	0.962635	19.4804	0.0963227	11.6479
55	2925	2.36207e-07	11.2833	0.829527	0.964936	19.5173	0.101546	11.7424
55	2923	2.4869e-07	11.4769	0.888826	0.960854	19.6572	0.0969787	11.4753
55	2761	2.57078e-07	11.4555	0.886064	0.961796	19.5875	0.096541	11.6305
55	2869	2.68647e-07	11.4061	0.884651	0.946437	19.0039	0.102206	10.271
55	2848	2.729e-07	11.4544	0.874969	0.967467	19.8916	0.0952854	11.7804
55	2942	2.77684e-07	11.4549	0.883894	0.963521	19.3937	0.0968575	11.5633
55	2452	2.82628e-07	11.3593	0.8825	0.959063	19.611	0.0956013	11.5906
55	2782	2.93889e-07	11.4497	0.894894	0.975792	19.7041	0.100121	11.4442
55	2941	3.03634e-07	11.4618	0.871515	0.956843	19.5875	0.102778	11.5747
55	2882	3.34296e-07	11.336	0.89251	0.941311	19.4356	0.10179	9.75506
55	2832	3.36524e-07	11.5055	0.890041	0.966319	19.6174	0.0965502	6.93851
55	2913	3.70993e-07	11.5479	0.87301	0.963235	19.2253	0.103354	7.48328
55	2891	3.7348e-07	11.4399	0.874641	0.950854	19.5992	0.101503	11.4726
55	2919	3.73659e-07	11.3248	0.809225	0.973095	19.3275	0.101603	6.79874
55	2549	4.00003e-07	11.4351	0.827881	0.964514	19.4713	0.102602	11.5826
55	2865	4.68014e-07	11.5588	0.882793	0.960402	19.5455	0.0954883	28.2955
55	2863	4.80995e-07	11.5436	0.881043	0.956448	19.6489	0.0953289	11.3251
55	2766	4.93895e-07	11.4318	0.808212	0.972213	19.3984	0.101968	6.85738
56	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
56	2949	6.32872e-09	11.4044	0.888512	0.965437	19.8291	0.10222	11.6797
56	2908	7.9512e-09	11.316	0.887445	0.958626	19.6409	0.102126	11.6522
56	2807	8.55368e-09	11.3877	0.896028	0.960413	19.583	0.102766	11.4081
56	2835	1.18468e-08	11.3467	0.906225	0.960365	19.6599	0.10335	11.5866
56	2574	1.44719e-08	11.402	0.880358	0.96244	19.6972	0.102048	11.479
56	2489	1.47542e-08	11.3664	0.882395	0.957241	19.5903	0.101385	11.5688
56	2866	1.85852e-08	11.4353	0.827487	0.966025	19.5684	0.0952907	11.5163
56	2930	2.8132e-08	11.3877	0.890097	0.959306	19.1688	0.101966	10.1947
56	2805	2.81894e-08	11.2661	0.889221	0.955162	19.5527	0.10239	11.4723
56	2935	2.91321e-08	11.3657	0.895989	0.953019	19.6889	0.101535	32.427
56	2966	2.92337e-08	11.4066	0.888041	0.964539	19.5054	0.101572	11.7771
56	2967	5.5976e-08	11.2628	0.893294	0.945899	19.6016	0.101034	11.7667
56	2508	6.33033e-08	11.3887	0.897933	0.964398	19.4923	0.101922	11.6299
56	2905	6.55237e-08	11.3727	0.890164	0.953224	19.6358	0.100924	11.4255
56	2751	6.57369e-08	11.3582	0.872629	0.95828	19.6588	0.102692	11.7529
56	2722	6.74747e-08	11.4591	0.876023	0.965417	19.7539	0.102414	11.3855
56	2924	7.77037e-08	11.4086	0.900382	0.95726	19.8692	0.101726	11.6402
56	2988	7.77147e-08	11.465	0.879365	0.961273	19.4548	0.10063	11.4552
56	2947	8.04374e-08	11.5035	0.857014	0.970808	19.8366	0.100694	11.5468
56	2912	8.3841e-08	11.3283	0.901351	0.961357	19.5922	0.101647	11.5843
56	2948	8.64298e-08	11.5117	0.888052	0.973117	19.754	0.102026	6.85011
56	2961	8.93047e-08	11.1902	0.867791	0.944702	19.7551	0.0964733	11.6506
56	2896	9.35637e-08	11.3116	0.893247	0.966908	19.7724	0.101575	6.95984
56	2958	1.11067e-07	11.2908	0.880029	0.943928	19.6341	0.0973935	11.6152
56	2894	1.12905e-07	11.5092	0.883312	0.96493	19.5766	0.10172	11.5574
56	2964	1.2442e-07	11.4179	0.894182	0.955865	19.5624	0.10282	9.7247
56	2787	1.27e-07	11.3219	0.875133	0.950664	19.5924	0.0956898	11.6641
56	2688	1.42329e-07	11.4934	0.888683	0.961051	19.5304	0.101929	11.3725
56	2875	1.53274e-07	11.2688	0.886426	0.949404	19.5417	0.0967444	11.5701
56	2943	1.59037e-07	11.4752	0.879208	0.960918	19.6092	0.102561	11.3039
56	2575	1.71431e-07	11.4674	0.891625	0.955507	19.3615	0.10112	11.6533
56	2808	1.72263e-07	11.4004	0.893834	0.949852	19.4639	0.101899	11.6824
56	2953	1.83689e-07	11.494	0.889133	0.957094	19.792	0.100908	32.468
56	2763	1.84594e-07	11.4266	0.878508	0.956011	19.7297	0.096015	11.6955
56	2995	2.09529e-07	11.4657	0.88412	0.959433	19.6285	0.0969666	11.5985
56	2940	2.12604e-07	11.2536	0.835188	0.963815	19.6305	0.0957155	11.6701
56	2950	2.23863e-07	11.5564	0.889938	0.966737	19.3719	0.101783	7.36863
56	2971	2.29292e-07	11.2842	0.882377	0.973889	19.8854	0.102334	6.99232
56	2920	2.34926e-07	11.4088	0.873187	0.95085	19.2955	0.0970175	6.63735
56	2661	2.35626e-07	11.4114	0.87731	0.962635	19.4804	0.0963227	11.6479
56	2925	2.36207e-07	11.2833	0.829527	0.964936	19.5173	0.101546	11.7424
56	2923	2.4869e-07	11.4769	0.888826	0.960854	19.6572	0.0969787	11.4753
56	2761	2.57078e-07	11.4555	0.886064	0.961796	19.5875	0.096541	11.6305
56	2977	2.64825e-07	11.3006	0.882499	0.951695	19.4631	0.0951606	11.2589
56	2869	2.68647e-07	11.4061	0.884651	0.946437	19.0039	0.102206	10.271
56	2848	2.729e-07	11.4544	0.874969	0.967467	19.8916	0.0952854	11.7804
56	2942	2.77684e-07	11.4549	0.883894	0.963521	19.3937	0.0968575	11.5633
56	2989	2.8018e-07	11.4809	0.884662	0.968738	19.6656	0.0970537	11.6435
56	2452	2.82628e-07	11.3593	0.8825	0.959063	19.611	0.0956013	11.5906
57	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
57	2949	6.32872e-09	11.4044	0.888512	0.965437	19.8291	0.10222	11.6797
57	2908	7.9512e-09	11.316	0.887445	0.958626	19.6409	0.102126	11.6522
57	2807	8.55368e-09	11.3877	0.896028	0.960413	19.583	0.102766	11.4081
57	2835	1.18468e-08	11.3467	0.906225	0.960365	19.6599	0.10335	11.5866
57	2574	1.44719e-08	11.402	0.880358	0.96244	19.6972	0.102048	11.479
57	2489	1.47542e-08	11.3664	0.882395	0.957241	19.5903	0.101385	11.5688
57	2866	1.85852e-08	11.4353	0.827487	0.966025	19.5684	0.0952907	11.5163
57	3014	2.02143e-08	11.3766	0.892138	0.957327	19.3778	0.102594	9.63532
57	2930	2.8132e-08	11.3877	0.890097	0.959306	19.1688	0.101966	10.1947
57	2805	2.81894e-08	11.2661	0.889221	0.955162	19.5527	0.10239	11.4723
57	2935	2.91321e-08	11.3657	0.895989	0.953019	19.6889	0.101535	32.427
57	2966	2.92337e-08	11.4066	0.888041	0.964539	19.5054	0.101572	11.7771
57	3050	4.96438e-08	11.4377	0.887794	0.96108	19.5243	0.101063	11.4153
57	3024	5.31079e-08	11.4374	0.897939	0.967993	19.4393	0.103035	11.7657
57	3011	5.3715e-08	11.2561	0.897382	0.957446	19.7488	0.102973	11.6155
57	2967	5.5976e-08	11.2628	0.893294	0.945899	19.6016	0.101034	11.7667
57	2508	6.33033e-08	11.3887	0.897933	0.964398	19.4923	0.101922	11.6299
57	2905	6.55237e-08	11.3727	0.890164	0.953224	19.6358	0.100924	11.4255
57	2751	6.57369e-08	11.3582	0.872629	0.95828	19.6588	0.102692	11.7529
57	2722	6.74747e-08	11.4591	0.876023	0.965417	19.7539	0.102414	11.3855
57	3040	6.85615e-08	11.4721	0.882964	0.96329	19.4897	0.100991	11.6878
57	3046	7.24393e-08	11.3106	0.879026	0.953803	19.5997	0.103015	11.361
57	2924	7.77037e-08	11.4086	0.900382	0.95726	19.8692	0.101726	11.6402
57	2988	7.77147e-08	11.465	0.879365	0.961273	19.4548	0.10063	11.4552
57	3027	7.81576e-08	11.2419	0.8955	0.956621	19.9667	0.101279	11.6604
57	2947	8.04374e-08	11.5035	0.857014	0.970808	19.8366	0.100694	11.5468
57	3002	8.29138e-08	11.4929	0.885611	0.965036	19.1815	0.102311	11.598
57	2912	8.3841e-08	11.3283	0.901351	0.961357	19.5922	0.101647	11.5843
57	2948	8.64298e-08	11.5117	0.888052	0.973117	19.754	0.102026	6.85011
57	2961	8.93047e-08	11.1902	0.867791	0.944702	19.7551	0.0964733	11.6506
57	2896	9.35637e-08	11.3116	0.893247	0.966908	19.7724	0.101575	6.95984
57	2958	1.11067e-07	11.2908	0.880029	0.943928	19.6341	0.0973935	11.6152
57	2894	1.12905e-07	11.5092	0.883312	0.96493	19.5766	0.10172	11.5574
57	3037	1.18433e-07	11.4507	0.872664	0.962774	19.5361	0.0973843	11.3751
57	2964	1.2442e-07	11.4179	0.894182	0.955865	19.5624	0.10282	9.7247
57	3013	1.2567e-07	11.456	0.889742	0.955503	19.5659	0.1024	32.5675
57	3021	1.25835e-07	11.4422	0.830426	0.972412	19.6847	0.100857	11.4774
57	2787	1.27e-07	11.3219	0.875133	0.950664	19.5924	0.0956898	11.6641
57	3022	1.31653e-07	11.551	0.887265	0.970837	19.807	0.102812	11.7589
57	3009	1.34136e-07	11.2321	0.873582	0.952404	19.9898	0.101955	11.261
57	2688	1.42329e-07	11.4934	0.888683	0.961051	19.5304	0.101929	11.3725
57	2875	1.53274e-07	11.2688	0.886426	0.949404	19.5417	0.0967444	11.5701
57	3026	1.54275e-07	11.4289	0.885466	0.956938	19.8003	0.102179	11.6306
57	2943	1.59037e-07	11.4752	0.879208	0.960918	19.6092	0.102561	11.3039
57	2575	1.71431e-07	11.4674	0.891625	0.955507	19.3615	0.10112	11.6533
57	2808	1.72263e-07	11.4004	0.893834	0.949852	19.4639	0.101899	11.6824
57	2953	1.83689e-07	11.494	0.889133	0.957094	19.792	0.100908	32.468
57	2763	1.84594e-07	11.4266	0.878508	0.956011	19.7297	0.096015	11.6955
57	2995	2.09529e-07	11.4657	0.88412	0.959433	19.6285	0.0969666	11.5985
58	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
58	2949	6.32872e-09	11.4044	0.888512	0.965437	19.8291	0.10222	11.6797
58	2908	7.9512e-09	11.316	0.887445	0.958626	19.6409	0.102126	11.6522
58	2807	8.55368e-09	11.3877	0.896028	0.960413	19.583	0.102766	11.4081
58	2835	1.18468e-08	11.3467	0.906225	0.960365	19.6599	0.10335	11.5866
58	2574	1.44719e-08	11.402	0.880358	0.96244	19.6972	0.102048	11.479
58	2489	1.47542e-08	11.3664	0.882395	0.957241	19.5903	0.101385	11.5688
58	3063	1.68956e-08	11.3421	0.878634	0.962627	19.8609	0.102279	11.5256
58	2866	1.85852e-08	11.4353	0.827487	0.966025	19.5684	0.0952907	11.5163
58	3014	2.02143e-08	11.3766	0.892138	0.957327	19.3778	0.102594	9.63532
58	3079	2.35323e-08	11.2838	0.89898	0.952536	19.6375	0.101935	10.2242
58	3054	2.49434e-08	11.3303	0.881491	0.954663	19.3563	0.102904	11.7239
58	2930	2.8132e-08	11.3877	0.890097	0.959306	19.1688	0.101966	10.1947
58	2805	2.81894e-08	11.2661	0.889221	0.955162	19.5527	0.10239	11.4723
58	2935	2.91321e-08	11.3657	0.895989	0.953019	19.6889	0.101535	32.427
58	2966	2.92337e-08	11.4066	0.888041	0.964539	19.5054	0.101572	11.7771
58	3100	3.01318e-08	11.3804	0.896258	0.957133	19.5917	0.103096	11.3242
58	3085	3.17647e-08	11.2679	0.890008	0.948211	19.491	0.101466	11.6642
58	3064	3.78414e-08	11.4098	0.886853	0.964817	19.9774	0.102383	9.62419
58	3061	4.19774e-08	11.3534	0.87205	0.966703	19.795	0.10312	11.4597
58	3050	4.96438e-08	11.4377	0.887794	0.96108	19.5243	0.101063	11.4153
58	3087	5.27646e-08	11.4602	0.880676	0.965102	19.8096	0.101695	11.5845
58	3024	5.31079e-08	11.4374	0.897939	0.967993	19.4393	0.103035	11.7657
58	3011	5.3715e-08	11.2561	0.897382	0.957446	19.7488	0.102973	11.6155
58	2967	5.5976e-08	11.2628	0.893294	0.945899	19.6016	0.101034	11.7667
58	3058	6.15441e-08	11.2616	0.884147	0.945382	19.494	0.100812	11.6755
58	2508	6.33033e-08	11.3887	0.897933	0.964398	19.4923	0.101922	11.6299
58	3067	6.48032e-08	11.4102	0.877066	0.956676	19.2705	0.10218	11.5457
58	2905	6.55237e-08	11.3727	0.890164	0.953224	19.6358	0.100924	11.4255
58	2751	6.57369e-08	11.3582	0.872629	0.95828	19.6588	0.102692	11.7529
58	2722	6.74747e-08	11.4591	0.876023	0.965417	19.7539	0.102414	11.3855
58	3040	6.85615e-08	11.4721	0.882964	0.96329	19.4897	0.100991	11.6878
58	3046	7.24393e-08	11.3106	0.879026	0.953803	19.5997	0.103015	11.361
58	2924	7.77037e-08	11.4086	0.900382	0.95726	19.8692	0.101726	11.6402
58	2988	7.77147e-08	11.465	0.879365	0.961273	19.4548	0.10063	11.4552
58	3027	7.81576e-08	11.2419	0.8955	0.956621	19.9667	0.101279	11.6604
58	2947	8.04374e-08	11.5035	0.857014	0.970808	19.8366	0.100694	11.5468
58	3002	8.29138e-08	11.4929	0.885611	0.965036	19.1815	0.102311	11.598
58	2912	8.3841e-08	11.3283	0.901351	0.961357	19.5922	0.101647	11.5843
58	2948	8.64298e-08	11.5117	0.888052	0.973117	19.754	0.102026	6.85011
58	2961	8.93047e-08	11.1902	0.867791	0.944702	19.7551	0.0964733	11.6506
58	2896	9.35637e-08	11.3116	0.893247	0.966908	19.7724	0.101575	6.95984
58	3080	9.46437e-08	11.3147	0.889609	0.954172	20.0422	0.101829	9.71703
58	3093	9.98632e-08	11.4047	0.880504	0.968861	19.7131	0.101373	32.2242
58	3056	1.09835e-07	11.2867	0.908672	0.960465	20.0193	0.101436	11.7185
58	2958	1.11067e-07	11.2908	0.880029	0.943928	19.6341	0.0973935	11.6152
58	2894	1.12905e-07	11.5092	0.883312	0.96493	19.5766	0.10172	11.5574
58	3055	1.16764e-07	11.3629	0.887658	0.953631	19.6994	0.102694	10.2941
58	3092	1.17267e-07	11.2353	0.872213	0.960581	19.8279	0.10153	11.4176
58	3037	1.18433e-07	11.4507	0.872664	0.962774	19.5361	0.0973843	11.3751
59	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
59	2949	6.32872e-09	11.4044	0.888512	0.965437	19.8291	0.10222	11.6797
59	2908	7.9512e-09	11.316	0.887445	0.958626	19.6409	0.102126	11.6522
59	2807	8.55368e-09	11.3877	0.896028	0.960413	19.583	0.102766	11.4081
59	2835	1.18468e-08	11.3467	0.906225	0.960365	19.6599	0.10335	11.5866
59	2574	1.44719e-08	11.402	0.880358	0.96244	19.6972	0.102048	11.479
59	2489	1.47542e-08	11.3664	0.882395	0.957241	19.5903	0.101385	11.5688
59	3063	1.68956e-08	11.3421	0.878634	0.962627	19.8609	0.102279	11.5256
59	3108	1.69656e-08	11.355	0.88941	0.960101	19.882	0.102722	11.7514
59	2866	1.85852e-08	11.4353	0.827487	0.966025	19.5684	0.0952907	11.5163
59	3014	2.02143e-08	11.3766	0.892138	0.957327	19.3778	0.102594	9.63532
59	3079	2.35323e-08	11.2838	0.89898	0.952536	19.6375	0.101935	10.2242
59	3054	2.49434e-08	11.3303	0.881491	0.954663	19.3563	0.102904	11.7239
59	2930	2.8132e-08	11.3877	0.890097	0.959306	19.1688	0.101966	10.1947
59	2805	2.81894e-08	11.2661	0.889221	0.955162	19.5527	0.10239	11.4723
59	2935	2.91321e-08	11.3657	0.895989	0.953019	19.6889	0.101535	32.427
59	2966	2.92337e-08	11.4066	0.888041	0.964539	19.5054	0.101572	11.7771
59	3100	3.01318e-08	11.3804	0.896258	0.957133	19.5917	0.103096	11.3242
59	3140	3.06046e-08	11.3532	0.889006	0.965995	20.1156	0.10139	11.5329
59	3085	3.17647e-08	11.2679	0.890008	0.948211	19.491	0.101466	11.6642
59	3150	3.35377e-08	11.3776	0.864401	0.960666	19.624	0.101411	11.5429
59	3112	3.53675e-08	11.4005	0.900295	0.958513	19.5665	0.102071	11.5677
59	3064	3.78414e-08	11.4098	0.886853	0.964817	19.9774	0.102383	9.62419
59	3061	4.19774e-08	11.3534	0.87205	0.966703	19.795	0.10312	11.4597
59	3105	4.61142e-08	11.3526	0.884122	0.96421	19.45	0.10177	11.482
59	3050	4.96438e-08	11.4377	0.887794	0.96108	19.5243	0.101063	11.4153
59	3087	5.27646e-08	11.4602	0.880676	0.965102	19.8096	0.101695	11.5845
59	3024	5.31079e-08	11.4374	0.897939	0.967993	19.4393	0.103035	11.7657
59	3011	5.3715e-08	11.2561	0.897382	0.957446	19.7488	0.102973	11.6155
59	2967	5.5976e-08	11.2628	0.893294	0.945899	19.6016	0.101034	11.7667
59	3144	5.63846e-08	11.3346	0.901871	0.951479	19.7599	0.10117	11.5781
59	3058	6.15441e-08	11.2616	0.884147	0.945382	19.494	0.100812	11.6755
59	3149	6.17403e-08	11.4314	0.881191	0.964099	19.045	0.101801	11.5619
59	2508	6.33033e-08	11.3887	0.897933	0.964398	19.4923	0.101922	11.6299
59	3067	6.48032e-08	11.4102	0.877066	0.956676	19.2705	0.10218	11.5457
59	2905	6.55237e-08	11.3727	0.890164	0.953224	19.6358	0.100924	11.4255
59	2751	6.57369e-08	11.3582	0.872629	0.95828	19.6588	0.102692	11.7529
59	2722	6.74747e-08	11.4591	0.876023	0.965417	19.7539	0.102414	11.3855
59	3040	6.85615e-08	11.4721	0.882964	0.96329	19.4897	0.100991	11.6878
59	3142	6.93904e-08	11.2739	0.881075	0.944274	19.3796	0.100189	11.7221
59	3046	7.24393e-08	11.3106	0.879026	0.953803	19.5997	0.103015	11.361
59	3141	7.62593e-08	11.4099	0.896144	0.957122	19.8123	0.101256	11.5027
59	2924	7.77037e-08	11.4086	0.900382	0.95726	19.8692	0.101726	11.6402
59	2988	7.77147e-08	11.465	0.879365	0.961273	19.4548	0.10063	11.4552
59	3027	7.81576e-08	11.2419	0.8955	0.956621	19.9667	0.101279	11.6604
59	2947	8.04374e-08	11.5035	0.857014	0.970808	19.8366	0.100694	11.5468
59	3002	8.29138e-08	11.4929	0.885611	0.965036	19.1815	0.102311	11.598
59	3128	8.32798e-08	11.2619	0.864825	0.956906	19.3338	0.102745	11.6872
59	2912	8.3841e-08	11.3283	0.901351	0.961357	19.5922	0.101647	11.5843
59	2948	8.64298e-08	11.5117	0.888052	0.973117	19.754	0.102026	6.85011
60	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
60	2949	6.32872e-09	11.4044	0.888512	0.965437	19.8291	0.10222	11.6797
60	2908	7.9512e-09	11.316	0.887445	0.958626	19.6409	0.102126	11.6522
60	2807	8.55368e-09	11.3877	0.896028	0.960413	19.583	0.102766	11.4081
60	2835	1.18468e-08	11.3467	0.906225	0.960365	19.6599	0.10335	11.5866
60	2574	1.44719e-08	11.402	0.880358	0.96244	19.6972	0.102048	11.479
60	2489	1.47542e-08	11.3664	0.882395	0.957241	19.5903	0.101385	11.5688
60	3162	1.68175e-08	11.4004	0.891365	0.960918	19.2767	0.102861	11.5417
60	3063	1.68956e-08	11.3421	0.878634	0.962627	19.8609	0.102279	11.5256
60	3108	1.69656e-08	11.355	0.88941	0.960101	19.882	0.102722	11.7514
60	3164	1.79536e-08	11.3741	0.87969	0.956511	19.7779	0.101567	32.6265
60	3182	1.81572e-08	11.4162	0.877157	0.971457	19.6155	0.101688	6.56562
60	3199	1.83542e-08	11.4247	0.879053	0.969072	19.566	0.102142	11.4622
60	2866	1.85852e-08	11.4353	0.827487	0.966025	19.5684	0.0952907	11.5163
60	3014	2.02143e-08	11.3766	0.892138	0.957327	19.3778	0.102594	9.63532
60	3079	2.35323e-08	11.2838	0.89898	0.952536	19.6375	0.101935	10.2242
60	3054	2.49434e-08	11.3303	0.881491	0.954663	19.3563	0.102904	11.7239
60	2930	2.8132e-08	11.3877	0.890097	0.959306	19.1688	0.101966	10.1947
60	2805	2.81894e-08	11.2661	0.889221	0.955162	19.5527	0.10239	11.4723
60	3190	2.89831e-08	11.3916	0.886601	0.964367	19.7289	0.100693	11.6684
60	2935	2.91321e-08	11.3657	0.895989	0.953019	19.6889	0.101535	32.427
60	2966	2.92337e-08	11.4066	0.888041	0.964539	19.5054	0.101572	11.7771
60	3100	3.01318e-08	11.3804	0.896258	0.957133	19.5917	0.103096	11.3242
60	3140	3.06046e-08	11.3532	0.889006	0.965995	20.1156	0.10139	11.5329
60	3180	3.15784e-08	11.3199	0.876193	0.962834	19.5401	0.102255	11.4761
60	3085	3.17647e-08	11.2679	0.890008	0.948211	19.491	0.101466	11.6642
60	3165	3.27274e-08	11.314	0.902232	0.956551	19.9925	0.101301	11.6195
60	3150	3.35377e-08	11.3776	0.864401	0.960666	19.624	0.101411	11.5429
60	3196	3.47744e-08	11.43	0.887368	0.964003	19.4263	0.101529	11.6029
60	3112	3.53675e-08	11.4005	0.900295	0.958513	19.5665	0.102071	11.5677
60	3064	3.78414e-08	11.4098	0.886853	0.964817	19.9774	0.102383	9.62419
60	3185	4.04863e-08	11.3691	0.906327	0.960675	19.8134	0.101742	11.7142
60	3156	4.09085e-08	11.4583	0.870514	0.965465	19.679	0.101039	11.5129
60	3061	4.19774e-08	11.3534	0.87205	0.966703	19.795	0.10312	11.4597
60	3105	4.61142e-08	11.3526	0.884122	0.96421	19.45	0.10177	11.482
60	3050	4.96438e-08	11.4377	0.887794	0.96108	19.5243	0.101063	11.4153
60	3194	5.05411e-08	11.3235	0.86822	0.96605	19.7391	0.101504	11.5351
60	3087	5.27646e-08	11.4602	0.880676	0.965102	19.8096	0.101695	11.5845
60	3024	5.31079e-08	11.4374	0.897939	0.967993	19.4393	0.103035	11.7657
60	3011	5.3715e-08	11.2561	0.897382	0.957446	19.7488	0.102973	11.6155
60	3188	5.49894e-08	11.4346	0.881534	0.960451	19.5353	0.100975	10.1321
60	2967	5.5976e-08	11.2628	0.893294	0.945899	19.6016	0.101034	11.7667
60	3144	5.63846e-08	11.3346	0.901871	0.951479	19.7599	0.10117	11.5781
60	3058	6.15441e-08	11.2616	0.884147	0.945382	19.494	0.100812	11.6755
60	3149	6.17403e-08	11.4314	0.881191	0.964099	19.045	0.101801	11.5619
60	3163	6.3053e-08	11.3616	0.873382	0.970214	19.6279	0.103639	11.3837
60	2508	6.33033e-08	11.3887	0.897933	0.964398	19.4923	0.101922	11.6299
60	3067	6.48032e-08	11.4102	0.877066	0.956676	19.2705	0.10218	11.5457
60	2905	6.55237e-08	11.3727	0.890164	0.953224	19.6358	0.100924	11.4255
60	2751	6.57369e-08	11.3582	0.872629	0.95828	19.6588	0.102692	11.7529
61	2122	1.52606e-11	11.3654	0.89111	0.961274	19.5881	0.103021	11.521
61	2949	6.32872e-09	11.4044	0.888512	0.965437	19.8291	0.10222	11.6797
61	2908	7.9512e-09	11.316	0.887445	0.958626	19.6409	0.102126	11.6522
61	2807	8.55368e-09	11.3877	0.896028	0.960413	19.583	0.102766	11.4081
61	2835	1.18468e-08	11.3467	0.906225	0.960365	19.6599	0.10335	11.5866
61	2574	1.44719e-08	11.402	0.880358	0.96244	19.6972	0.102048	11.479
61	2489	1.47542e-08	11.3664	0.882395	0.957241	19.5903	0.101385	11.5688
61	3218	1.51176e-08	11.3755	0.883336	0.961698	19.196	0.10386	11.4647
61	3230	1.54047e-08	11.3453	0.883775	0.956587	19.718	0.101446	11.751
61	3162	1.68175e-08	11.4004	0.891365	0.960918	19.2767	0.102861	11.5417
61	3063	1.68956e-08	11.3421	0.878634	0.962627	19.8609	0.102279	11.5256
